Asset,Date,Min temperature,Max temperature,Solar exposure,Rainfall ,Raining period
Baldivis,20/05/2022,15.8,20,7.8,3,1
Baldivis,21/05/2022,13.6,25.3,12.8,0,
Baldivis,22/05/2022,14.4,22.3,8.5,0,
Baldivis,23/05/2022,15.1,19.9,8.1,21.8,1
Baldivis,24/05/2022,14.2,22,10.2,29,1
Baldivis,25/05/2022,13.2,20.8,12.3,,
Baldivis,26/05/2022,12,22.6,12.4,1.9,2
Baldivis,27/05/2022,14.3,21.3,12.3,0,
Baldivis,28/05/2022,11.9,20.6,12.3,0,
Baldivis,29/05/2022,11.4,16.9,11.9,0,
Baldivis,30/05/2022,9.2,18.8,11.5,0,
Baldivis,31/05/2022,11.1,19,10.4,0,
Baldivis,1/06/2022,7.7,18.9,11.6,0,
Baldivis,2/06/2022,9.9,19,11,9,1
Baldivis,3/06/2022,11.2,16.2,11.8,0,
Baldivis,4/06/2022,11.5,17.3,11.1,0,
Baldivis,5/06/2022,10.5,17.6,11.3,0,
Baldivis,6/06/2022,10.7,17.8,10.8,0,
Baldivis,7/06/2022,10.9,18.8,11.3,0,
Baldivis,8/06/2022,13,21.1,8.8,0,
Baldivis,9/06/2022,12.5,19.8,8.8,10,1
Baldivis,10/06/2022,12.2,18.7,5.7,1.2,1
Baldivis,11/06/2022,16.3,21.2,7.2,24.8,1
Baldivis,12/06/2022,15.2,19.4,6.7,17.4,1
Baldivis,13/06/2022,14.5,18.4,7,13,1
Baldivis,14/06/2022,12.7,18.9,9.8,2,1
Baldivis,15/06/2022,13.5,19.6,7.1,6.2,1
Baldivis,16/06/2022,14.4,21.7,9.6,0,
Baldivis,17/06/2022,16.5,21.3,7.8,17.2,1
Baldivis,18/06/2022,13.4,17.9,8.8,14.2,1
Baldivis,19/06/2022,14.2,18.4,10.7,22,1
Baldivis,20/06/2022,12.7,20,8.6,0,
Baldivis,21/06/2022,14.9,20.6,11.4,0.2,1
Baldivis,22/06/2022,15,,7.5,0.6,1
Baldivis,23/06/2022,,,7.5,2.8,1
Baldivis,24/06/2022,,,11.2,0,0
Baldivis,25/06/2022,,,11.6,0,0
Baldivis,26/06/2022,,,11.7,0,0
Baldivis,27/06/2022,,,9.4,0,0
Baldivis,28/06/2022,11,16.4,10.7,0,0
Baldivis,29/06/2022,9.1,16.7,11.8,0,0
Baldivis,30/06/2022,10,18.4,11.8,0,0
Balgowlah,1/01/2021,18.9,21.3,4.9,2.2,1
Balgowlah,2/01/2021,16.8,21.5,10.5,3.5,1
Balgowlah,3/01/2021,18.1,22.7,14.8,7,1
Balgowlah,4/01/2021,20.8,24.9,12.3,1,1
Balgowlah,5/01/2021,18.4,24.8,25.3,24,1
Balgowlah,6/01/2021,20.6,22.6,12.7,44,1
Balgowlah,7/01/2021,18.8,22.2,21.4,3,1
Balgowlah,8/01/2021,17.8,21.5,15.6,8,1
Balgowlah,9/01/2021,17.3,23.2,30.2,0.5,1
Balgowlah,10/01/2021,18.7,23.5,30.7,0,
Balgowlah,11/01/2021,19.5,23.8,31.3,0,
Balgowlah,12/01/2021,20.5,25,27.8,0,
Balgowlah,13/01/2021,21.8,24.5,30.7,0,
Balgowlah,14/01/2021,21.6,27.5,21.8,0,
Balgowlah,15/01/2021,20.8,25.5,27.1,0.5,1
Balgowlah,16/01/2021,18.6,22,31.1,0,
Balgowlah,17/01/2021,17.7,22.6,28.8,0,
Balgowlah,18/01/2021,19.9,24.5,30.8,0,
Balgowlah,19/01/2021,20.4,22.2,10.6,3,1
Balgowlah,20/01/2021,17.8,22,10.7,3.5,1
Balgowlah,21/01/2021,17.3,23,30.2,0,
Balgowlah,22/01/2021,18.9,25.5,30,0,
Balgowlah,23/01/2021,21.2,26.4,29.2,0,
Balgowlah,24/01/2021,22.2,25.4,30.3,0,
Balgowlah,25/01/2021,22,24.5,30.1,0,
Balgowlah,26/01/2021,22,29.5,28.4,0,
Balgowlah,27/01/2021,21.1,21.6,1.2,0,
Balgowlah,28/01/2021,19.1,22.2,6.6,11,1
Balgowlah,29/01/2021,19.3,22.8,5.9,19,1
Balgowlah,30/01/2021,19.6,24.1,14.8,43,1
Balgowlah,31/01/2021,22,22.7,4,2,1
Balgowlah,1/02/2021,21,24.5,20.9,2,1
Balgowlah,2/02/2021,18.1,22.2,18.7,18,1
Balgowlah,3/02/2021,18.5,23,23.1,5,1
Balgowlah,4/02/2021,19.7,23.7,27.6,0,
Balgowlah,5/02/2021,22.1,24.2,28.3,0,
Balgowlah,6/02/2021,22.2,23.6,5.4,0,
Balgowlah,7/02/2021,21.2,25.4,26.9,2,1
Balgowlah,8/02/2021,19.6,22,10.5,0,
Balgowlah,9/02/2021,19.9,22.5,18.1,1.5,1
Balgowlah,10/02/2021,17.9,22.9,23.5,2,1
Balgowlah,11/02/2021,19.3,23.9,27.7,0,
Balgowlah,12/02/2021,20,25,19.5,0,
Balgowlah,13/02/2021,20.7,21.4,2.1,15,1
Balgowlah,14/02/2021,18,22.5,23.5,12,1
Balgowlah,15/02/2021,19.6,23.3,10.8,0,
Balgowlah,16/02/2021,19.3,24.8,22.7,6,1
Balgowlah,17/02/2021,19.5,23.7,15.7,7.5,1
Balgowlah,18/02/2021,20.8,24.8,15.4,3,1
Balgowlah,19/02/2021,20,25.9,20.7,12,1
Balgowlah,20/02/2021,21.4,24.9,23,0,
Balgowlah,21/02/2021,22.1,25.6,22.6,0.5,1
Balgowlah,22/02/2021,21.5,25.9,22.8,0,
Balgowlah,23/02/2021,20,21.4,4.4,0.5,1
Balgowlah,24/02/2021,17.2,21.7,9.9,20,1
Balgowlah,25/02/2021,18.4,23.5,7.6,2.5,1
Balgowlah,26/02/2021,19.5,25.1,24.3,2,1
Balgowlah,27/02/2021,20.7,23,5,0,
Balgowlah,28/02/2021,20.3,25.1,22.5,1,1
Balgowlah,1/03/2021,21,25.9,23.2,0,
Balgowlah,2/03/2021,21.6,22.7,13.8,0,
Balgowlah,3/03/2021,18.6,21.3,15.7,0,
Balgowlah,4/03/2021,17.5,23.8,23.7,0.5,1
Balgowlah,5/03/2021,19.2,22.7,19.2,0,
Balgowlah,6/03/2021,18.7,21.8,16.2,0,
Balgowlah,7/03/2021,17.8,23.6,18.7,0,
Balgowlah,8/03/2021,18.9,30.1,14.5,0,
Balgowlah,9/03/2021,21.1,26.1,19.2,0,
Balgowlah,10/03/2021,22.2,24,16.3,0,
Balgowlah,11/03/2021,20.7,24.3,14.2,2,1
Balgowlah,12/03/2021,21,24.5,13.9,6,1
Balgowlah,13/03/2021,21.6,26.7,19.3,0,
Balgowlah,14/03/2021,19.5,20.6,1.9,17,1
Balgowlah,15/03/2021,14.7,22,20.3,20,1
Balgowlah,16/03/2021,16.1,22.2,9,0,
Balgowlah,17/03/2021,17.9,22.8,10,4.5,1
Balgowlah,18/03/2021,18.7,23.1,0.4,17,1
Balgowlah,19/03/2021,17.3,24,9.4,64,1
Balgowlah,20/03/2021,19.4,23.5,2,48,1
Balgowlah,21/03/2021,18.8,22.5,2.8,114,1
Balgowlah,22/03/2021,18.2,20.9,3.8,52,1
Balgowlah,23/03/2021,18.3,23.3,2.1,56,1
Balgowlah,24/03/2021,18.6,28.9,19.2,19,1
Balgowlah,25/03/2021,18.6,25.6,16,0,
Balgowlah,26/03/2021,17.6,22.4,17.5,9,1
Balgowlah,27/03/2021,18.2,25.6,17.8,0,
Balgowlah,28/03/2021,18.8,24,18.8,0,
Balgowlah,29/03/2021,17.6,23.3,17.6,0,
Balgowlah,30/03/2021,17.8,20.6,16,4,1
Balgowlah,31/03/2021,15.6,22,17.4,4,1
Balgowlah,1/04/2021,16.5,23.9,18,8.5,1
Balgowlah,2/04/2021,17.6,24.3,18.2,0,
Balgowlah,3/04/2021,18.1,24,18.5,0,
Balgowlah,4/04/2021,18.3,24.1,17.2,0,
Balgowlah,5/04/2021,19.6,25.6,14.6,0,
Balgowlah,6/04/2021,20.8,26.1,15,2,1
Balgowlah,7/04/2021,20.8,24.4,9.6,19,1
Balgowlah,8/04/2021,19.4,24.8,16.8,17,1
Balgowlah,9/04/2021,18.5,29.9,12.2,0,
Balgowlah,10/04/2021,17.8,23.3,16,0.5,1
Balgowlah,11/04/2021,15.4,17.9,17.3,0,
Balgowlah,12/04/2021,11.7,19,17.2,0,
Balgowlah,13/04/2021,12.2,20.5,17,0,
Balgowlah,14/04/2021,14.9,27.3,15.1,0,
Balgowlah,15/04/2021,18.4,24.4,16.6,0,
Balgowlah,16/04/2021,17,20.6,11.8,0,
Balgowlah,17/04/2021,16.1,19.1,4.5,0,
Balgowlah,18/04/2021,12.9,21.4,13.8,0,
Balgowlah,19/04/2021,13.4,21.1,16,0,
Balgowlah,20/04/2021,14.5,21.1,12.6,0,
Balgowlah,21/04/2021,15.2,18.8,15.5,0,
Balgowlah,22/04/2021,12.7,19.1,15.4,0,
Balgowlah,23/04/2021,11.6,20.1,15.4,0,
Balgowlah,24/04/2021,12.7,21.4,14.9,0,
Balgowlah,25/04/2021,13.5,20.4,13.6,0,
Balgowlah,26/04/2021,14.2,21.2,14.1,0,
Balgowlah,27/04/2021,15.1,22.1,13.7,0,
Balgowlah,28/04/2021,16,21.2,12.7,0,
Balgowlah,29/04/2021,14.5,20.7,14.5,0,
Balgowlah,30/04/2021,15,22.7,13,0,
Balgowlah,1/05/2021,16,22.3,11.2,0,
Balgowlah,2/05/2021,17,21.7,12.6,0,
Balgowlah,3/05/2021,15.3,21.8,13.9,0,
Balgowlah,4/05/2021,15.7,18.2,3.5,0,
Balgowlah,5/05/2021,15.1,20.3,6.1,12,1
Balgowlah,6/05/2021,16.4,21.6,6.3,18,1
Balgowlah,7/05/2021,18.7,21.7,9.2,10,1
Balgowlah,8/05/2021,16.7,25.3,11.7,4,1
Balgowlah,9/05/2021,18.1,19.7,5.1,0,
Balgowlah,10/05/2021,16,23.7,12.7,0,
Balgowlah,11/05/2021,16.7,21.8,12,0,
Balgowlah,12/05/2021,14.9,20.3,12.1,0,
Balgowlah,13/05/2021,15.1,22.9,12.9,5,1
Balgowlah,14/05/2021,15.1,18.8,12.8,0,
Balgowlah,15/05/2021,12.1,16.8,11.5,0,
Balgowlah,16/05/2021,9.8,17.9,12.6,0,
Balgowlah,17/05/2021,10.8,18,12,0,
Balgowlah,18/05/2021,10.9,18.5,12.4,0,
Balgowlah,19/05/2021,10.4,18.9,12.3,0,
Balgowlah,20/05/2021,11,19.7,12.1,0,
Balgowlah,21/05/2021,12.4,17.6,5.8,0,
Balgowlah,22/05/2021,11.2,19,12,4.5,1
Balgowlah,23/05/2021,12.3,18.8,9.7,0,
Balgowlah,24/05/2021,13.6,19.8,7,2.5,1
Balgowlah,25/05/2021,14.7,19.2,11.8,6,1
Balgowlah,26/05/2021,16.1,20.7,11.6,0,
Balgowlah,27/05/2021,12,18.1,11.7,0,
Balgowlah,28/05/2021,12.1,15.9,11.6,0,
Balgowlah,29/05/2021,10.1,15.1,9,0,
Balgowlah,30/05/2021,10.4,15.5,9.6,0,
Balgowlah,31/05/2021,11.5,18.7,11.4,0,
Balgowlah,1/06/2021,10.7,17.7,10.6,0,
Balgowlah,2/06/2021,11.7,19.7,11.2,0,
Balgowlah,3/06/2021,12.2,14.4,3.8,0,
Balgowlah,4/06/2021,12.4,19.2,9.6,5,1
Balgowlah,5/06/2021,10.5,17.4,11.2,0,
Balgowlah,6/06/2021,10.9,20.3,11.2,0,
Balgowlah,7/06/2021,10.6,18.1,11,0,
Balgowlah,8/06/2021,11.7,18.1,5.7,0,
Balgowlah,9/06/2021,11,14.6,10.6,7.5,1
Balgowlah,10/06/2021,8.4,11.1,5.5,5.5,1
Balgowlah,11/06/2021,7.2,15.9,9.7,6,1
Balgowlah,12/06/2021,9.2,17.5,11,0,
Balgowlah,13/06/2021,10.2,17.6,11,0,
Balgowlah,14/06/2021,11.6,17.1,8.8,0,
Balgowlah,15/06/2021,11.9,16.7,8.2,0,
Balgowlah,16/06/2021,11.3,18.6,10.7,0,
Balgowlah,17/06/2021,11.2,17,11,4.5,1
Balgowlah,18/06/2021,11.4,17.6,10.4,0,
Balgowlah,19/06/2021,12.1,16,5,1.5,1
Balgowlah,20/06/2021,12.4,15.1,5.2,8,1
Balgowlah,21/06/2021,11.7,15.7,7.7,12,1
Balgowlah,22/06/2021,11,18.6,8.5,2,1
Balgowlah,23/06/2021,11.4,18.1,8.9,0,
Balgowlah,24/06/2021,14.1,20.9,7.3,0,
Balgowlah,25/06/2021,14.5,18.9,11,0,
Balgowlah,26/06/2021,12.1,17.4,10.9,0,
Balgowlah,27/06/2021,10.7,20.5,11,0,
Balgowlah,28/06/2021,9.8,16.6,7.8,0,
Balgowlah,29/06/2021,10.7,16,7.1,4,1
Balgowlah,30/06/2021,12,17.5,7.3,21,1
Balgowlah,1/07/2021,12,18.1,8.2,5.5,1
Balgowlah,2/07/2021,12.3,19.7,10.4,5,1
Balgowlah,3/07/2021,10.8,20.1,10.5,0,
Balgowlah,4/07/2021,10.1,15.2,11.3,0,
Balgowlah,5/07/2021,9.2,15.6,11.3,0,
Balgowlah,6/07/2021,8,15,11.1,0,
Balgowlah,7/07/2021,7.3,17.2,10.6,0,
Balgowlah,8/07/2021,8.8,17,10.7,0,
Balgowlah,9/07/2021,9.9,13.9,4.5,0,
Balgowlah,10/07/2021,10.8,14.7,5.1,6.5,1
Balgowlah,11/07/2021,11.2,16,9.4,16.5,1
Balgowlah,12/07/2021,10,17.9,10.6,2,1
Balgowlah,13/07/2021,10.7,19.2,11.5,0,
Balgowlah,14/07/2021,11.8,17,3.5,0,
Balgowlah,15/07/2021,13.7,20.6,11.7,1.8,1
Balgowlah,16/07/2021,12.1,18.4,10.9,0,
Balgowlah,17/07/2021,12.8,14.3,11.6,0,
Balgowlah,18/07/2021,12,17.6,12.1,0,
Balgowlah,19/07/2021,9.4,14.8,10.2,0,
Balgowlah,20/07/2021,9.1,15.2,9.4,0,
Balgowlah,21/07/2021,10.2,14.2,11.1,0,
Balgowlah,22/07/2021,7.5,16,12.4,0,
Balgowlah,23/07/2021,9.1,16.8,7.8,1.5,1
Balgowlah,24/07/2021,11.6,17.7,11.9,0,
Balgowlah,25/07/2021,11.4,14.5,12.2,0,
Balgowlah,26/07/2021,11.1,19.2,11.2,0,
Balgowlah,27/07/2021,12.7,19.7,12.6,0,
Balgowlah,28/07/2021,12.9,24.5,12.2,0,
Balgowlah,29/07/2021,12.3,17.1,13,0,
Balgowlah,30/07/2021,9.1,16.4,13.1,0,
Balgowlah,31/07/2021,9.8,20.6,10.4,0,
Balgowlah,1/08/2021,14.1,24.1,9.8,0,
Balgowlah,2/08/2021,10.1,18.6,12.4,0,
Balgowlah,3/08/2021,12.1,19.3,13.2,5,1
Balgowlah,4/08/2021,10.7,15.2,13.7,0,
Balgowlah,5/08/2021,11.7,18.1,13.8,0,
Balgowlah,6/08/2021,12.1,20.9,13.9,0,
Balgowlah,7/08/2021,10.2,18.2,14,0,
Balgowlah,8/08/2021,10.9,16.1,7.5,6,1
Balgowlah,9/08/2021,11.4,17.1,12.6,3.6,1
Balgowlah,10/08/2021,10.6,20.8,13.9,0,
Balgowlah,11/08/2021,12.8,23.5,14.4,0,
Balgowlah,12/08/2021,15.5,19,14.1,0,
Balgowlah,13/08/2021,10.4,18.7,14.7,0,
Balgowlah,14/08/2021,11.1,18.8,14.4,0,
Balgowlah,15/08/2021,11,19.9,15,0,
Balgowlah,16/08/2021,11.4,21.6,15.1,0,
Balgowlah,17/08/2021,12.2,16.9,15.3,0,
Balgowlah,18/08/2021,9.8,18,14,0,
Balgowlah,19/08/2021,10.4,17.3,14.7,0,
Balgowlah,20/08/2021,12.1,20.2,15.5,0,
Balgowlah,21/08/2021,13,21.1,10.5,0.5,1
Balgowlah,22/08/2021,12.9,21.1,15.8,0,
Balgowlah,23/08/2021,14.1,23.8,8.7,0,
Balgowlah,24/08/2021,9.7,12,3.3,30,1
Balgowlah,25/08/2021,8.5,16.1,12,48,1
Balgowlah,26/08/2021,11.4,16.9,15.1,0,
Balgowlah,27/08/2021,10.4,18.5,13.5,0,
Balgowlah,28/08/2021,11.9,16.5,11.8,0,
Balgowlah,29/08/2021,9.9,16.7,10.1,0,
Balgowlah,30/08/2021,10.9,17.4,16.2,0,
Balgowlah,31/08/2021,11.5,19.4,17.3,0,
Balgowlah,1/09/2021,12.6,23.2,17.5,0,
Balgowlah,2/09/2021,14.8,19,13.6,0,
Balgowlah,3/09/2021,15.2,18.9,17.8,0,
Balgowlah,4/09/2021,16.2,18.5,9.5,0,
Balgowlah,5/09/2021,14.3,17.7,15.9,12.5,1
Balgowlah,6/09/2021,11.3,16.5,17.9,0,
Balgowlah,7/09/2021,9,22.7,18.5,0,
Balgowlah,8/09/2021,12,18.2,18.6,0,
Balgowlah,9/09/2021,13,26.7,18,0,
Balgowlah,10/09/2021,15.8,23,16.6,0,
Balgowlah,11/09/2021,12.6,28.3,19.2,0,
Balgowlah,12/09/2021,14.4,29.8,19.3,0,
Balgowlah,13/09/2021,13.2,16.2,10.1,0,
Balgowlah,14/09/2021,10.3,14.6,14.7,22,1
Balgowlah,15/09/2021,10.4,15.5,18.8,2,1
Balgowlah,16/09/2021,9.6,16.1,15.1,0,
Balgowlah,17/09/2021,11.4,20.9,20.1,0,
Balgowlah,18/09/2021,15.6,21.3,8.4,0,
Balgowlah,19/09/2021,12.8,22.5,20.6,5,1
Balgowlah,20/09/2021,15.3,25.7,20.7,0,
Balgowlah,21/09/2021,10.5,15.1,19.5,0,
Balgowlah,22/09/2021,9.8,16.9,21.1,1,1
Balgowlah,23/09/2021,11.8,21.5,21.4,0,
Balgowlah,24/09/2021,14.4,26,20.4,0,
Balgowlah,25/09/2021,16.1,18.9,18.9,0,
Balgowlah,26/09/2021,12.3,15.4,7.5,3,1
Balgowlah,27/09/2021,11.2,17.1,16.5,6.5,1
Balgowlah,28/09/2021,13.1,18.1,20.3,0,
Balgowlah,29/09/2021,15.2,18.3,9.1,0,
Balgowlah,30/09/2021,15.9,19.7,14.2,3,1
Balgowlah,1/10/2021,15.5,21.2,16,0,
Balgowlah,2/10/2021,13.6,20.8,16,0,
Balgowlah,3/10/2021,14.6,23.2,22.5,17,1
Balgowlah,4/10/2021,16.7,26,23.4,0,
Balgowlah,5/10/2021,14.5,20.6,23.6,0,
Balgowlah,6/10/2021,13.7,21.3,23.9,0,
Balgowlah,7/10/2021,14.1,29.6,20.8,0,
Balgowlah,8/10/2021,16.4,18.2,20.1,0,
Balgowlah,9/10/2021,14.8,20.6,23.6,0,
Balgowlah,10/10/2021,16,20.6,12,0,
Balgowlah,11/10/2021,11,16.5,6.5,12,1
Balgowlah,12/10/2021,11.2,17.1,9.4,7.5,1
Balgowlah,13/10/2021,14.3,18.8,10.9,13,1
Balgowlah,14/10/2021,14.7,20.2,16.9,10.5,1
Balgowlah,15/10/2021,14.8,20.9,18.5,8,1
Balgowlah,16/10/2021,13.7,21.3,20.3,0.2,1
Balgowlah,17/10/2021,14.8,18.9,25.7,0,
Balgowlah,18/10/2021,14,20.7,25.9,0,
Balgowlah,19/10/2021,16.3,21,19.6,0,
Balgowlah,20/10/2021,13.2,19.8,25.1,0,
Balgowlah,21/10/2021,14.4,20.4,26,0,
Balgowlah,22/10/2021,16.8,20.5,22.9,0,
Balgowlah,23/10/2021,16.7,21.3,26.4,0,
Balgowlah,24/10/2021,17.2,18.9,22.6,0,
Balgowlah,25/10/2021,14.8,19.8,26.2,0,
Balgowlah,26/10/2021,14.6,20.1,24.3,0,
Balgowlah,27/10/2021,16.7,20.8,25.6,0,
Balgowlah,28/10/2021,17.3,25.5,21,0,
Balgowlah,29/10/2021,19.2,31.9,21.2,0,
Balgowlah,30/10/2021,16.4,17.2,16.2,0,
Balgowlah,31/10/2021,13.6,18.7,25,0,
Balgowlah,1/11/2021,14.9,20.9,18.7,0,
Balgowlah,2/11/2021,17.4,21.1,26,0,
Balgowlah,3/11/2021,18.6,20.5,25.5,0,
Balgowlah,4/11/2021,18.7,20.2,8.1,0,
Balgowlah,5/11/2021,17.2,20.3,14.5,16,1
Balgowlah,6/11/2021,17.4,20.8,28.5,0,
Balgowlah,7/11/2021,18.2,22.7,8.6,0,
Balgowlah,8/11/2021,18.2,21.2,19.7,12.5,1
Balgowlah,9/11/2021,17.3,20.8,23.3,3,1
Balgowlah,10/11/2021,18.2,21,4.6,0,
Balgowlah,11/11/2021,17.9,18.4,6.4,25,1
Balgowlah,12/11/2021,13.6,19.9,19,22,1
Balgowlah,13/11/2021,14.1,20.2,23,2.5,1
Balgowlah,14/11/2021,14.1,21.7,21.2,1,1
Balgowlah,15/11/2021,13.9,21,28.7,3.5,1
Balgowlah,16/11/2021,15,17.5,28.5,0,
Balgowlah,17/11/2021,14.7,18.9,22.8,0,
Balgowlah,18/11/2021,16.1,20.3,30,0,
Balgowlah,19/11/2021,18.5,24.8,16,2,1
Balgowlah,20/11/2021,17.2,19.2,7.8,0,
Balgowlah,21/11/2021,15.9,19,4.1,12,1
Balgowlah,22/11/2021,15.5,19.6,14.1,15,1
Balgowlah,23/11/2021,16.7,20.7,16.6,5,1
Balgowlah,24/11/2021,17.2,21.6,18.4,2.9,1
Balgowlah,25/11/2021,19.9,21.6,9.6,8,1
Balgowlah,26/11/2021,16.7,18.7,5.8,31,1
Balgowlah,27/11/2021,15.1,18,5.9,20,1
Balgowlah,28/11/2021,15.7,18.5,12.5,8,1
Balgowlah,29/11/2021,15.3,19.9,19.8,0,
Balgowlah,30/11/2021,17.6,20.7,9.5,0,
Balgowlah,1/12/2021,18.9,22.6,29.4,1.8,1
Balgowlah,2/12/2021,19.1,22.3,28,0,
Balgowlah,3/12/2021,19,23.8,23.2,0,
Balgowlah,4/12/2021,18.2,20.2,8.4,0.5,1
Balgowlah,5/12/2021,16.7,19.5,5.7,1.2,1
Balgowlah,6/12/2021,17.3,21.5,12.6,1,1
Balgowlah,7/12/2021,18.6,21.8,20.3,0,
Balgowlah,8/12/2021,17.6,19.6,4.6,4,1
Balgowlah,9/12/2021,16.7,21.1,19.9,8,1
Balgowlah,10/12/2021,14.6,20.5,17.6,23,1
Balgowlah,11/12/2021,14.4,19.4,18,9,1
Balgowlah,12/12/2021,15.9,19.7,26.2,0,
Balgowlah,13/12/2021,16.8,21.2,30.6,0,
Balgowlah,14/12/2021,16.6,21.9,30,0,
Balgowlah,15/12/2021,18,25.2,31,0,
Balgowlah,16/12/2021,20.6,22.4,13.1,2.5,1
Balgowlah,17/12/2021,19.1,22.9,21.8,0,
Balgowlah,18/12/2021,19.9,27.5,27.8,0,
Balgowlah,19/12/2021,21.7,34.4,20,5,1
Balgowlah,20/12/2021,21.1,26.1,27.5,5,1
Balgowlah,21/12/2021,22.2,26.3,32,0,
Balgowlah,22/12/2021,21.9,24.1,20.7,0,
Balgowlah,23/12/2021,20.8,24.4,11.4,8.5,1
Balgowlah,24/12/2021,20.3,24.7,23.7,3.5,1
Balgowlah,25/12/2021,21,25.4,30.7,0,
Balgowlah,26/12/2021,21.8,24.3,17.4,0,
Balgowlah,27/12/2021,19.4,21.3,9.2,2.5,1
Balgowlah,28/12/2021,17.6,20.6,12.7,21,1
Balgowlah,29/12/2021,15.8,22.8,15.4,33,1
Balgowlah,30/12/2021,16.2,23.8,30.2,8.5,1
Balgowlah,31/12/2021,19.1,24.2,31.9,,
Balgowlah,1/01/2022,22,24.2,26.8,0,
Balgowlah,2/01/2022,21.7,24.7,31.9,0,
Balgowlah,3/01/2022,22.4,26,31.3,0,
Balgowlah,4/01/2022,22.8,25.3,28,2,1
Balgowlah,5/01/2022,21.6,25.1,14.8,3,1
Balgowlah,6/01/2022,21.2,24.6,17.5,28,1
Balgowlah,7/01/2022,22.4,24.4,11.3,5,1
Balgowlah,8/01/2022,19.9,26.6,25.5,27,1
Balgowlah,9/01/2022,21.4,24.4,7.3,2,1
Balgowlah,10/01/2022,22.2,24.9,23.9,1,1
Balgowlah,11/01/2022,23.2,25,17.8,0,
Balgowlah,12/01/2022,22.8,24.5,19.2,0,
Balgowlah,13/01/2022,20.2,24.7,12.5,36,1
Balgowlah,14/01/2022,20.7,24.6,24.4,35,1
Balgowlah,15/01/2022,21.9,25.9,18.1,0,
Balgowlah,16/01/2022,22.1,25.4,22.5,0,
Balgowlah,17/01/2022,22.2,25.9,25.7,0,
Balgowlah,18/01/2022,22.8,23.1,7.4,0,
Balgowlah,19/01/2022,19.3,23.4,6.6,19,1
Balgowlah,20/01/2022,19.6,22.5,17.3,3,1
Balgowlah,21/01/2022,19.2,23,18.8,2,1
Balgowlah,22/01/2022,18.9,23.2,25.8,3,1
Balgowlah,23/01/2022,19.2,22.4,22.5,3,1
Balgowlah,24/01/2022,19,25.8,22.7,6,1
Balgowlah,25/01/2022,21,23.7,22,0,
Balgowlah,26/01/2022,20.8,24.1,25.9,0,
Balgowlah,27/01/2022,22.1,24.4,28.6,0,
Balgowlah,28/01/2022,22.7,24.7,29.7,0,
Balgowlah,29/01/2022,22.3,24.6,28.1,0,
Balgowlah,30/01/2022,22.6,24.9,28.5,0,
Balgowlah,31/01/2022,22.1,27.1,25.1,0,
Balgowlah,1/02/2022,22.4,27.1,21.3,0,
Balgowlah,2/02/2022,21.1,21.7,3,18,1
Balgowlah,3/02/2022,18.7,21.3,19.6,7.8,1
Balgowlah,4/02/2022,17.5,23.1,14.4,2,1
Balgowlah,5/02/2022,17.2,23,20.9,9,1
Balgowlah,6/02/2022,18.2,23.2,23.7,0.5,1
Balgowlah,7/02/2022,18.3,23.1,17.7,23,1
Balgowlah,8/02/2022,16.4,23,16.4,11,1
Balgowlah,9/02/2022,16.5,26.7,27.8,3.5,1
Balgowlah,10/02/2022,20.6,27,24.2,0,
Balgowlah,11/02/2022,21.4,24,8.1,9.5,1
Balgowlah,12/02/2022,20.5,23.4,11.3,10,1
Balgowlah,13/02/2022,19,23.6,24.2,15,1
Balgowlah,14/02/2022,19.3,24.7,26,0,
Balgowlah,15/02/2022,20.8,24.6,26,0,
Balgowlah,16/02/2022,20.7,24.6,26.7,0,
Balgowlah,17/02/2022,20.3,31.7,24.7,0,
Balgowlah,18/02/2022,21.9,26.2,26.2,6,1
Balgowlah,19/02/2022,21.6,23.1,5.7,0,
Balgowlah,20/02/2022,19.9,33.2,26.1,0,
Balgowlah,21/02/2022,22,28.2,19,0,
Balgowlah,22/02/2022,22.5,24.2,1,15,1
Balgowlah,23/02/2022,19.7,25.4,17.5,102,1
Balgowlah,24/02/2022,20,27.2,14.5,24,1
Balgowlah,25/02/2022,20.9,24.5,6.9,29,1
Balgowlah,26/02/2022,20.1,23.1,6.3,103,1
Balgowlah,27/02/2022,20.1,25.8,16,14,1
Balgowlah,28/02/2022,20.8,25.1,12.9,3.8,1
Balgowlah,1/03/2022,19.8,23.8,9.2,24,1
Balgowlah,2/03/2022,20.7,23.9,2.2,23,1
Balgowlah,3/03/2022,20.6,25.2,10.1,62,1
Balgowlah,4/03/2022,22.1,26,15.9,33,1
Balgowlah,5/03/2022,21,25.2,16.7,16,1
Balgowlah,6/03/2022,20.9,25,10.5,38,1
Balgowlah,7/03/2022,21.5,27.2,9.9,52,1
Balgowlah,8/03/2022,21.3,23.9,1.1,82,1
Balgowlah,9/03/2022,18.9,23.2,12.3,181,1
Balgowlah,10/03/2022,17.4,21.7,21.7,0.2,1
Balgowlah,11/03/2022,16.7,23,15.9,0,
Balgowlah,12/03/2022,17.7,23.5,19.1,0,
Balgowlah,13/03/2022,18.7,23.2,11.9,2,1
Balgowlah,14/03/2022,18.9,23.2,14.1,1,1
Balgowlah,15/03/2022,19,24.2,20.7,3,1
Balgowlah,16/03/2022,19.3,24.7,14.5,5,1
Balgowlah,17/03/2022,19.7,25.9,18.3,3.5,1
