Asset,Date,Count visitation
Balgowlah,19/11/2021,
Balgowlah,20/11/2021,
Balgowlah,21/11/2021,
Balgowlah,22/11/2021,
Balgowlah,23/11/2021,
Balgowlah,24/11/2021,
Balgowlah,25/11/2021,
Balgowlah,26/11/2021,
Balgowlah,27/11/2021,
Balgowlah,28/11/2021,
Balgowlah,29/11/2021,
Balgowlah,30/11/2021,
Balgowlah,1/12/2021,
Balgowlah,2/12/2021,
Balgowlah,3/12/2021,
Balgowlah,4/12/2021,
Balgowlah,5/12/2021,
Balgowlah,6/12/2021,
Balgowlah,7/12/2021,
Balgowlah,8/12/2021,
Balgowlah,9/12/2021,
Balgowlah,10/12/2021,
Balgowlah,11/12/2021,
Balgowlah,12/12/2021,
Balgowlah,13/12/2021,
Balgowlah,14/12/2021,
Balgowlah,15/12/2021,
Balgowlah,16/12/2021,
Balgowlah,17/12/2021,
Balgowlah,18/12/2021,
Balgowlah,19/12/2021,
Balgowlah,20/12/2021,
Balgowlah,21/12/2021,
Balgowlah,22/12/2021,
Balgowlah,23/12/2021,
Balgowlah,24/12/2021,
Balgowlah,25/12/2021,
Balgowlah,26/12/2021,
Balgowlah,27/12/2021,
Balgowlah,28/12/2021,
Balgowlah,29/12/2021,
Balgowlah,30/12/2021,
Balgowlah,31/12/2021,
Balgowlah,1/01/2022,3635
Balgowlah,2/01/2022,6328
Balgowlah,3/01/2022,6549
Balgowlah,4/01/2022,7825
Balgowlah,5/01/2022,7172
Balgowlah,6/01/2022,7141
Balgowlah,7/01/2022,7622
Balgowlah,8/01/2022,6620
Balgowlah,9/01/2022,6219
Balgowlah,10/01/2022,6834
Balgowlah,11/01/2022,7120
Balgowlah,12/01/2022,7311
Balgowlah,13/01/2022,6885
Balgowlah,14/01/2022,7683
Balgowlah,15/01/2022,7295
Balgowlah,16/01/2022,5992
Balgowlah,17/01/2022,7442
Balgowlah,18/01/2022,7377
Balgowlah,19/01/2022,7340
Balgowlah,20/01/2022,7730
Balgowlah,21/01/2022,7713
Balgowlah,22/01/2022,7416
Balgowlah,23/01/2022,6550
Balgowlah,24/01/2022,8431
Balgowlah,25/01/2022,8875
Balgowlah,26/01/2022,6054
Balgowlah,27/01/2022,8390
Balgowlah,28/01/2022,8291
Balgowlah,29/01/2022,7850
Balgowlah,30/01/2022,7115
Balgowlah,31/01/2022,8403
Balgowlah,1/02/2022,7765
Balgowlah,2/02/2022,7789
Balgowlah,3/02/2022,7690
Balgowlah,4/02/2022,8278
Balgowlah,5/02/2022,8027
Balgowlah,6/02/2022,7218
Balgowlah,7/02/2022,8249
Balgowlah,8/02/2022,7972
Balgowlah,9/02/2022,7689
Balgowlah,10/02/2022,7675
Balgowlah,11/02/2022,8451
Balgowlah,12/02/2022,8085
Balgowlah,13/02/2022,8
Balgowlah,14/02/2022,8369
Balgowlah,15/02/2022,7848
Balgowlah,16/02/2022,7732
Balgowlah,17/02/2022,7496
Balgowlah,18/02/2022,8310
Balgowlah,19/02/2022,7832
Balgowlah,20/02/2022,7042
Balgowlah,21/02/2022,7945
Balgowlah,22/02/2022,7868
Balgowlah,23/02/2022,7979
Balgowlah,24/02/2022,8144
Balgowlah,25/02/2022,8623
Balgowlah,26/02/2022,8909
Balgowlah,27/02/2022,7100
Balgowlah,28/02/2022,8300
Balgowlah,1/03/2022,8255
Balgowlah,2/03/2022,7743
Balgowlah,3/03/2022,7805
Balgowlah,4/03/2022,8954
Balgowlah,5/03/2022,8314
Balgowlah,6/03/2022,7723
Balgowlah,7/03/2022,8781
Balgowlah,8/03/2022,6798
Balgowlah,9/03/2022,8466
Balgowlah,10/03/2022,7695
Balgowlah,11/03/2022,8574
Balgowlah,12/03/2022,8522
Balgowlah,13/03/2022,7580
Balgowlah,14/03/2022,8160
Balgowlah,15/03/2022,7859
Balgowlah,16/03/2022,7462
Balgowlah,17/03/2022,7274
Balgowlah,18/03/2022,8324
Balgowlah,19/03/2022,8618
Balgowlah,20/03/2022,6774
Balgowlah,21/03/2022,7956
Balgowlah,22/03/2022,7749
Balgowlah,23/03/2022,7670
Balgowlah,24/03/2022,8173
Balgowlah,25/03/2022,8128
Balgowlah,26/03/2022,8128
Balgowlah,27/03/2022,7370
Balgowlah,28/03/2022,8045
Balgowlah,29/03/2022,8104
Balgowlah,30/03/2022,7713
Balgowlah,31/03/2022,7808
Balgowlah,1/04/2022,8401
Balgowlah,2/04/2022,8325
Balgowlah,3/04/2022,7000
Balgowlah,4/04/2022,8249
Balgowlah,5/04/2022,7648
Balgowlah,6/04/2022,8100
Balgowlah,7/04/2022,7956
Balgowlah,8/04/2022,8991
Balgowlah,9/04/2022,8492
Balgowlah,10/04/2022,6808
Balgowlah,11/04/2022,7970
Balgowlah,12/04/2022,7743
Balgowlah,13/04/2022,8472
Balgowlah,14/04/2022,10539
Balgowlah,15/04/2022,13
Balgowlah,16/04/2022,9128
Balgowlah,17/04/2022,7
Balgowlah,18/04/2022,6673
Balgowlah,19/04/2022,7984
Balgowlah,20/04/2022,7930
Balgowlah,21/04/2022,8073
Balgowlah,22/04/2022,8315
Balgowlah,23/04/2022,7955
Balgowlah,24/04/2022,6729
Balgowlah,25/04/2022,5415
Balgowlah,26/04/2022,8919
Balgowlah,27/04/2022,8275
Balgowlah,28/04/2022,7767
Balgowlah,29/04/2022,8293
Balgowlah,30/04/2022,8088
Balgowlah,1/05/2022,6853
Balgowlah,2/05/2022,8601
Balgowlah,3/05/2022,7710
Balgowlah,4/05/2022,7850
Balgowlah,5/05/2022,8141
Balgowlah,6/05/2022,8709
Balgowlah,7/05/2022,9626
Balgowlah,8/05/2022,7199
Balgowlah,9/05/2022,8262
Balgowlah,10/05/2022,7759
Balgowlah,11/05/2022,7634
Balgowlah,12/05/2022,15039
Balgowlah,13/05/2022,8432
Balgowlah,14/05/2022,8061
Balgowlah,15/05/2022,7026
Balgowlah,16/05/2022,8115
Balgowlah,17/05/2022,7606
Balgowlah,18/05/2022,7456
Balgowlah,19/05/2022,7862
Balgowlah,20/05/2022,8617
Balgowlah,21/05/2022,8656
Balgowlah,22/05/2022,7286
Balgowlah,23/05/2022,8364
Balgowlah,24/05/2022,7948
Balgowlah,25/05/2022,7643
Balgowlah,26/05/2022,8039
Balgowlah,27/05/2022,8299
Balgowlah,28/05/2022,8366
Balgowlah,29/05/2022,7056
Balgowlah,30/05/2022,8433
Balgowlah,31/05/2022,7803
Balgowlah,1/06/2022,7852
Balgowlah,2/06/2022,7920
Balgowlah,3/06/2022,8507
Balgowlah,4/06/2022,8349
Balgowlah,5/06/2022,7255
Balgowlah,6/06/2022,8505
Balgowlah,7/06/2022,7938
Balgowlah,8/06/2022,7810
Balgowlah,9/06/2022,8021
Balgowlah,10/06/2022,8754
Balgowlah,11/06/2022,7908
Balgowlah,12/06/2022,6371
Balgowlah,13/06/2022,6679
Balgowlah,14/06/2022,8241
Balgowlah,15/06/2022,7763
Balgowlah,16/06/2022,7871
Balgowlah,17/06/2022,8407
Balgowlah,18/06/2022,8367
Balgowlah,19/06/2022,7440
Balgowlah,20/06/2022,8353
Balgowlah,21/06/2022,7561
Balgowlah,22/06/2022,7415
Balgowlah,23/06/2022,7489
Balgowlah,24/06/2022,8336
Balgowlah,25/06/2022,8330
Balgowlah,26/06/2022,7035
Balgowlah,27/06/2022,7864
Balgowlah,28/06/2022,7768
Balgowlah,29/06/2022,7598
Balgowlah,30/06/2022,8130
Birtinya,1/01/2021,5527
Birtinya,2/01/2021,4365
Birtinya,3/01/2021,5501
Birtinya,4/01/2021,4718
Birtinya,5/01/2021,5335
Birtinya,6/01/2021,5139
Birtinya,7/01/2021,6000
Birtinya,8/01/2021,5492
Birtinya,9/01/2021,4737
Birtinya,10/01/2021,4914
Birtinya,11/01/2021,5037
Birtinya,12/01/2021,5094
Birtinya,13/01/2021,4901
Birtinya,14/01/2021,5452
Birtinya,15/01/2021,5178
Birtinya,16/01/2021,4970
Birtinya,17/01/2021,4895
Birtinya,18/01/2021,5005
Birtinya,19/01/2021,5134
Birtinya,20/01/2021,5337
Birtinya,21/01/2021,5586
Birtinya,22/01/2021,5172
Birtinya,23/01/2021,4322
Birtinya,24/01/2021,6085
Birtinya,25/01/2021,3760
Birtinya,26/01/2021,5154
Birtinya,27/01/2021,4865
Birtinya,28/01/2021,5076
Birtinya,29/01/2021,5245
Birtinya,30/01/2021,4727
Birtinya,31/01/2021,4838
Birtinya,1/02/2021,4312
Birtinya,2/02/2021,4975
Birtinya,3/02/2021,4694
Birtinya,4/02/2021,5115
Birtinya,5/02/2021,5972
Birtinya,6/02/2021,4468
Birtinya,7/02/2021,4658
Birtinya,8/02/2021,4507
Birtinya,9/02/2021,4680
Birtinya,10/02/2021,4930
Birtinya,11/02/2021,5218
Birtinya,12/02/2021,5690
Birtinya,13/02/2021,70
Birtinya,14/02/2021,4733
Birtinya,15/02/2021,4453
Birtinya,16/02/2021,4768
Birtinya,17/02/2021,5212
Birtinya,18/02/2021,5391
Birtinya,19/02/2021,5766
Birtinya,20/02/2021,4602
Birtinya,21/02/2021,4639
Birtinya,22/02/2021,4347
Birtinya,23/02/2021,4612
Birtinya,24/02/2021,4532
Birtinya,25/02/2021,5001
Birtinya,26/02/2021,5051
Birtinya,27/02/2021,4382
Birtinya,28/02/2021,4661
Birtinya,1/03/2021,4390
Birtinya,2/03/2021,4755
Birtinya,3/03/2021,4668
Birtinya,4/03/2021,5108
Birtinya,5/03/2021,5712
Birtinya,6/03/2021,4852
Birtinya,7/03/2021,4628
Birtinya,8/03/2021,4432
Birtinya,9/03/2021,4535
Birtinya,10/03/2021,4696
Birtinya,11/03/2021,5448
Birtinya,12/03/2021,6086
Birtinya,13/03/2021,4798
Birtinya,14/03/2021,4391
Birtinya,15/03/2021,4617
Birtinya,16/03/2021,4750
Birtinya,17/03/2021,4999
Birtinya,18/03/2021,5037
Birtinya,19/03/2021,5650
Birtinya,20/03/2021,5352
Birtinya,21/03/2021,4683
Birtinya,22/03/2021,4495
Birtinya,23/03/2021,4889
Birtinya,24/03/2021,5145
Birtinya,25/03/2021,5392
Birtinya,26/03/2021,5625
Birtinya,27/03/2021,4452
Birtinya,28/03/2021,5900
Birtinya,29/03/2021,4937
Birtinya,30/03/2021,5470
Birtinya,31/03/2021,6697
Birtinya,1/04/2021,521
Birtinya,2/04/2021,6796
Birtinya,3/04/2021,3495
Birtinya,4/04/2021,4445
Birtinya,5/04/2021,5275
Birtinya,6/04/2021,5238
Birtinya,7/04/2021,5282
Birtinya,8/04/2021,5360
Birtinya,9/04/2021,5174
Birtinya,10/04/2021,4462
Birtinya,11/04/2021,5140
Birtinya,12/04/2021,4670
Birtinya,13/04/2021,5369
Birtinya,14/04/2021,5309
Birtinya,15/04/2021,5471
Birtinya,16/04/2021,5461
Birtinya,17/04/2021,5079
Birtinya,18/04/2021,4817
Birtinya,19/04/2021,4665
Birtinya,20/04/2021,4940
Birtinya,21/04/2021,4923
Birtinya,22/04/2021,5290
Birtinya,23/04/2021,5702
Birtinya,24/04/2021,1021
Birtinya,25/04/2021,5352
Birtinya,26/04/2021,5183
Birtinya,27/04/2021,4981
Birtinya,28/04/2021,5132
Birtinya,29/04/2021,5179
Birtinya,30/04/2021,5504
Birtinya,1/05/2021,5262
Birtinya,2/05/2021,1097
Birtinya,3/05/2021,6199
Birtinya,4/05/2021,4720
Birtinya,5/05/2021,5182
Birtinya,6/05/2021,5618
Birtinya,7/05/2021,5832
Birtinya,8/05/2021,4547
Birtinya,9/05/2021,4624
Birtinya,10/05/2021,4876
Birtinya,11/05/2021,4833
Birtinya,12/05/2021,4985
Birtinya,13/05/2021,5226
Birtinya,14/05/2021,5259
Birtinya,15/05/2021,4657
Birtinya,16/05/2021,4814
Birtinya,17/05/2021,4706
Birtinya,18/05/2021,4761
Birtinya,19/05/2021,4987
Birtinya,20/05/2021,5176
Birtinya,21/05/2021,5313
Birtinya,22/05/2021,5004
Birtinya,23/05/2021,4919
Birtinya,24/05/2021,4640
Birtinya,25/05/2021,4858
Birtinya,26/05/2021,4906
Birtinya,27/05/2021,4464
Birtinya,28/05/2021,5902
Birtinya,29/05/2021,5086
Birtinya,30/05/2021,4878
Birtinya,31/05/2021,4642
Birtinya,1/06/2021,5189
Birtinya,2/06/2021,5206
Birtinya,3/06/2021,5669
Birtinya,4/06/2021,6524
Birtinya,5/06/2021,5137
Birtinya,6/06/2021,4847
Birtinya,7/06/2021,4859
Birtinya,8/06/2021,5006
Birtinya,9/06/2021,4961
Birtinya,10/06/2021,5543
Birtinya,11/06/2021,6173
Birtinya,12/06/2021,4499
Birtinya,13/06/2021,4652
Birtinya,14/06/2021,4729
Birtinya,15/06/2021,4751
Birtinya,16/06/2021,4714
Birtinya,17/06/2021,5287
Birtinya,18/06/2021,5616
Birtinya,19/06/2021,4836
Birtinya,20/06/2021,4847
Birtinya,21/06/2021,5795
Birtinya,22/06/2021,5123
Birtinya,23/06/2021,4930
Birtinya,24/06/2021,6053
Birtinya,25/06/2021,6610
Birtinya,26/06/2021,4913
Birtinya,27/06/2021,5366
Birtinya,28/06/2021,5836
Birtinya,29/06/2021,3472
Birtinya,30/06/2021,1
Birtinya,1/07/2021,
Birtinya,2/07/2021,4475
Birtinya,3/07/2021,6265
Birtinya,4/07/2021,4443
Birtinya,5/07/2021,5101
Birtinya,6/07/2021,4934
Birtinya,7/07/2021,6354
Birtinya,8/07/2021,5453
Birtinya,9/07/2021,5590
Birtinya,10/07/2021,5666
Birtinya,11/07/2021,4483
Birtinya,12/07/2021,4895
Birtinya,13/07/2021,5360
Birtinya,14/07/2021,4785
Birtinya,15/07/2021,5062
Birtinya,16/07/2021,5528
Birtinya,17/07/2021,5463
Birtinya,18/07/2021,4723
Birtinya,19/07/2021,4950
Birtinya,20/07/2021,4876
Birtinya,21/07/2021,4910
Birtinya,22/07/2021,5031
Birtinya,23/07/2021,5447
Birtinya,24/07/2021,5616
Birtinya,25/07/2021,4914
Birtinya,26/07/2021,5374
Birtinya,27/07/2021,5304
Birtinya,28/07/2021,5121
Birtinya,29/07/2021,5372
Birtinya,30/07/2021,6473
Birtinya,31/07/2021,6113
Birtinya,1/08/2021,2953
Birtinya,2/08/2021,4049
Birtinya,3/08/2021,3995
Birtinya,4/08/2021,4098
Birtinya,5/08/2021,4071
Birtinya,6/08/2021,4565
Birtinya,7/08/2021,4386
Birtinya,8/08/2021,4002
Birtinya,9/08/2021,4847
Birtinya,10/08/2021,4659
Birtinya,11/08/2021,5131
Birtinya,12/08/2021,5270
Birtinya,13/08/2021,5470
Birtinya,14/08/2021,5419
Birtinya,15/08/2021,4688
Birtinya,16/08/2021,4788
Birtinya,17/08/2021,4752
Birtinya,18/08/2021,5453
Birtinya,19/08/2021,4812
Birtinya,20/08/2021,5265
Birtinya,21/08/2021,5726
Birtinya,22/08/2021,4811
Birtinya,23/08/2021,4895
Birtinya,24/08/2021,4856
Birtinya,25/08/2021,5021
Birtinya,26/08/2021,5231
Birtinya,27/08/2021,5406
Birtinya,28/08/2021,5293
Birtinya,29/08/2021,4838
Birtinya,30/08/2021,4781
Birtinya,31/08/2021,4771
Birtinya,1/09/2021,4888
Birtinya,2/09/2021,4965
Birtinya,3/09/2021,5982
Birtinya,4/09/2021,6327
Birtinya,5/09/2021,4430
Birtinya,6/09/2021,5259
Birtinya,7/09/2021,5181
Birtinya,8/09/2021,5135
Birtinya,9/09/2021,5197
Birtinya,10/09/2021,5846
Birtinya,11/09/2021,5613
Birtinya,12/09/2021,4649
Birtinya,13/09/2021,4812
Birtinya,14/09/2021,4884
Birtinya,15/09/2021,4949
Birtinya,16/09/2021,5604
Birtinya,17/09/2021,5851
Birtinya,18/09/2021,5652
Birtinya,19/09/2021,4692
Birtinya,20/09/2021,5383
Birtinya,21/09/2021,5300
Birtinya,22/09/2021,5126
Birtinya,23/09/2021,5291
Birtinya,24/09/2021,6051
Birtinya,25/09/2021,5860
Birtinya,26/09/2021,4861
Birtinya,27/09/2021,5400
Birtinya,28/09/2021,5175
Birtinya,29/09/2021,5411
Birtinya,30/09/2021,5736
Birtinya,1/10/2021,6394
Birtinya,2/10/2021,5933
Birtinya,3/10/2021,5111
Birtinya,4/10/2021,4036
Birtinya,5/10/2021,5330
Birtinya,6/10/2021,4976
Birtinya,7/10/2021,5112
Birtinya,8/10/2021,5901
Birtinya,9/10/2021,5950
Birtinya,10/10/2021,4960
Birtinya,11/10/2021,4795
Birtinya,12/10/2021,5074
Birtinya,13/10/2021,5154
Birtinya,14/10/2021,5124
Birtinya,15/10/2021,5770
Birtinya,16/10/2021,5956
Birtinya,17/10/2021,5217
Birtinya,18/10/2021,4735
Birtinya,19/10/2021,5160
Birtinya,20/10/2021,5050
Birtinya,21/10/2021,5393
Birtinya,22/10/2021,5586
Birtinya,23/10/2021,6050
Birtinya,24/10/2021,5019
Birtinya,25/10/2021,4950
Birtinya,26/10/2021,5159
Birtinya,27/10/2021,5542
Birtinya,28/10/2021,5352
Birtinya,29/10/2021,6029
Birtinya,30/10/2021,6426
Birtinya,31/10/2021,5507
Birtinya,1/11/2021,5297
Birtinya,2/11/2021,4831
Birtinya,3/11/2021,5308
Birtinya,4/11/2021,5298
Birtinya,5/11/2021,6029
Birtinya,6/11/2021,6170
Birtinya,7/11/2021,4906
Birtinya,8/11/2021,5157
Birtinya,9/11/2021,29
Birtinya,10/11/2021,5237
Birtinya,11/11/2021,5215
Birtinya,12/11/2021,6042
Birtinya,13/11/2021,5928
Birtinya,14/11/2021,4869
Birtinya,15/11/2021,5048
Birtinya,16/11/2021,5467
Birtinya,17/11/2021,5214
Birtinya,18/11/2021,5434
Birtinya,19/11/2021,5928
Birtinya,20/11/2021,5936
Birtinya,21/11/2021,5187
Birtinya,22/11/2021,5154
Birtinya,23/11/2021,5321
Birtinya,24/11/2021,5469
Birtinya,25/11/2021,5294
Birtinya,26/11/2021,
Birtinya,27/11/2021,106
Birtinya,28/11/2021,5211
Birtinya,29/11/2021,5129
Birtinya,30/11/2021,5518
Birtinya,1/12/2021,
Birtinya,2/12/2021,84
Birtinya,3/12/2021,5987
Birtinya,4/12/2021,6017
Birtinya,5/12/2021,5269
Birtinya,6/12/2021,5346
Birtinya,7/12/2021,5350
Birtinya,8/12/2021,5567
Birtinya,9/12/2021,5854
Birtinya,10/12/2021,5976
Birtinya,11/12/2021,5833
Birtinya,12/12/2021,5048
Birtinya,13/12/2021,5406
Birtinya,14/12/2021,5429
Birtinya,15/12/2021,5929
Birtinya,16/12/2021,5933
Birtinya,17/12/2021,6453
Birtinya,18/12/2021,6652
Birtinya,19/12/2021,5441
Birtinya,20/12/2021,5891
Birtinya,21/12/2021,6122
Birtinya,22/12/2021,6865
Birtinya,23/12/2021,7941
Birtinya,24/12/2021,7345
Birtinya,25/12/2021,35
Birtinya,26/12/2021,3045
Birtinya,27/12/2021,4362
Birtinya,28/12/2021,4794
Birtinya,29/12/2021,6057
Birtinya,30/12/2021,6426
Birtinya,31/12/2021,7281
Birtinya,1/01/2022,3474
Birtinya,2/01/2022,4946
Birtinya,3/01/2022,4384
Birtinya,4/01/2022,6029
Birtinya,5/01/2022,5323
Birtinya,6/01/2022,5776
Birtinya,7/01/2022,5933
Birtinya,8/01/2022,5723
Birtinya,9/01/2022,3972
Birtinya,10/01/2022,4964
Birtinya,11/01/2022,5311
Birtinya,12/01/2022,5109
Birtinya,13/01/2022,4965
Birtinya,14/01/2022,5729
Birtinya,15/01/2022,5168
Birtinya,16/01/2022,4212
Birtinya,17/01/2022,4607
Birtinya,18/01/2022,4587
Birtinya,19/01/2022,4596
Birtinya,20/01/2022,4948
Birtinya,21/01/2022,5571
Birtinya,22/01/2022,5306
Birtinya,23/01/2022,4395
Birtinya,24/01/2022,4669
Birtinya,25/01/2022,5535
Birtinya,26/01/2022,3168
Birtinya,27/01/2022,4217
Birtinya,28/01/2022,5095
Birtinya,29/01/2022,5238
Birtinya,30/01/2022,4471
Birtinya,31/01/2022,4590
Birtinya,1/02/2022,4465
Birtinya,2/02/2022,4419
Birtinya,3/02/2022,4599
Birtinya,4/02/2022,5063
Birtinya,5/02/2022,5164
Birtinya,6/02/2022,4881
Birtinya,7/02/2022,4601
Birtinya,8/02/2022,4606
Birtinya,9/02/2022,4913
Birtinya,10/02/2022,4748
Birtinya,11/02/2022,5450
Birtinya,12/02/2022,5248
Birtinya,13/02/2022,25
Birtinya,14/02/2022,6081
Birtinya,15/02/2022,5004
Birtinya,16/02/2022,5093
Birtinya,17/02/2022,4984
Birtinya,18/02/2022,5309
Birtinya,19/02/2022,5312
Birtinya,20/02/2022,5033
Birtinya,21/02/2022,5104
Birtinya,22/02/2022,4761
Birtinya,23/02/2022,4839
Birtinya,24/02/2022,5183
Birtinya,25/02/2022,3982
Birtinya,26/02/2022,3814
Birtinya,27/02/2022,4457
Birtinya,28/02/2022,5000
Birtinya,1/03/2022,5051
Birtinya,2/03/2022,4753
Birtinya,3/03/2022,4500
Birtinya,4/03/2022,5201
Birtinya,5/03/2022,4816
Birtinya,6/03/2022,4214
Birtinya,7/03/2022,4544
Birtinya,8/03/2022,4306
Birtinya,9/03/2022,4118
Birtinya,10/03/2022,4364
Birtinya,11/03/2022,4666
Birtinya,12/03/2022,5160
Birtinya,13/03/2022,4205
Birtinya,14/03/2022,4399
Birtinya,15/03/2022,4242
Birtinya,16/03/2022,4408
Birtinya,17/03/2022,4431
Birtinya,18/03/2022,4758
Birtinya,19/03/2022,4955
Birtinya,20/03/2022,4144
Birtinya,21/03/2022,4412
Birtinya,22/03/2022,4344
Birtinya,23/03/2022,4408
Birtinya,24/03/2022,4645
Birtinya,25/03/2022,4702
Birtinya,26/03/2022,4864
Birtinya,27/03/2022,4369
Birtinya,28/03/2022,4298
Birtinya,29/03/2022,4391
Birtinya,30/03/2022,4559
Birtinya,31/03/2022,4503
Birtinya,1/04/2022,4613
Birtinya,2/04/2022,4796
Birtinya,3/04/2022,3961
Birtinya,4/04/2022,4704
Birtinya,5/04/2022,4496
Birtinya,6/04/2022,4447
Birtinya,7/04/2022,4511
Birtinya,8/04/2022,4899
Birtinya,9/04/2022,5013
Birtinya,10/04/2022,3897
Birtinya,11/04/2022,4689
Birtinya,12/04/2022,4734
Birtinya,13/04/2022,5292
Birtinya,14/04/2022,6770
Birtinya,15/04/2022,232
Birtinya,16/04/2022,5867
Birtinya,17/04/2022,3049
Birtinya,18/04/2022,3862
Birtinya,19/04/2022,4784
Birtinya,20/04/2022,4495
Birtinya,21/04/2022,4696
Birtinya,22/04/2022,4621
Birtinya,23/04/2022,4662
Birtinya,24/04/2022,4207
Birtinya,25/04/2022,534
Birtinya,26/04/2022,5483
Birtinya,27/04/2022,4579
Birtinya,28/04/2022,4759
Birtinya,29/04/2022,4813
Birtinya,30/04/2022,4791
Birtinya,1/05/2022,4397
Birtinya,2/05/2022,351
Birtinya,3/05/2022,5393
Birtinya,4/05/2022,4544
Birtinya,5/05/2022,4444
Birtinya,6/05/2022,4834
Birtinya,7/05/2022,5514
Birtinya,8/05/2022,4390
Birtinya,9/05/2022,4296
Birtinya,10/05/2022,4409
Birtinya,11/05/2022,4199
Birtinya,12/05/2022,4704
Birtinya,13/05/2022,4098
Birtinya,14/05/2022,5408
Birtinya,15/05/2022,4601
Birtinya,16/05/2022,4546
Birtinya,17/05/2022,4440
Birtinya,18/05/2022,4623
Birtinya,19/05/2022,4738
Birtinya,20/05/2022,4989
Birtinya,21/05/2022,4943
Birtinya,22/05/2022,4416
Birtinya,23/05/2022,4436
Birtinya,24/05/2022,4563
Birtinya,25/05/2022,4635
Birtinya,26/05/2022,4683
Birtinya,27/05/2022,4311
Birtinya,28/05/2022,4622
Birtinya,29/05/2022,4188
Birtinya,30/05/2022,4371
Birtinya,31/05/2022,4518
Birtinya,1/06/2022,4366
Birtinya,2/06/2022,4472
Birtinya,3/06/2022,4793
Birtinya,4/06/2022,4945
Birtinya,5/06/2022,4172
Birtinya,6/06/2022,4610
Birtinya,7/06/2022,4285
Birtinya,8/06/2022,4768
Birtinya,9/06/2022,4579
Birtinya,10/06/2022,5082
Birtinya,11/06/2022,5007
Birtinya,12/06/2022,4478
Birtinya,13/06/2022,4434
Birtinya,14/06/2022,4293
Birtinya,15/06/2022,4557
Birtinya,16/06/2022,4751
Birtinya,17/06/2022,4797
Birtinya,18/06/2022,4876
Birtinya,19/06/2022,4256
Birtinya,20/06/2022,4888
Birtinya,21/06/2022,4231
Birtinya,22/06/2022,4511
Birtinya,23/06/2022,4790
Birtinya,24/06/2022,4942
Birtinya,25/06/2022,4580
Birtinya,26/06/2022,4411
Birtinya,27/06/2022,4500
Birtinya,28/06/2022,4470
Birtinya,29/06/2022,4712
Birtinya,30/06/2022,4945
Bull Creek,1/01/2021,6078
Bull Creek,2/01/2021,3675
Bull Creek,3/01/2021,6521
Bull Creek,4/01/2021,6356
Bull Creek,5/01/2021,6156
Bull Creek,6/01/2021,6530
Bull Creek,7/01/2021,6173
Bull Creek,8/01/2021,5996
Bull Creek,9/01/2021,3708
Bull Creek,10/01/2021,6006
Bull Creek,11/01/2021,6295
Bull Creek,12/01/2021,5976
Bull Creek,13/01/2021,6460
Bull Creek,14/01/2021,6486
Bull Creek,15/01/2021,5898
Bull Creek,16/01/2021,3573
Bull Creek,17/01/2021,6212
Bull Creek,18/01/2021,5982
Bull Creek,19/01/2021,6134
Bull Creek,20/01/2021,6646
Bull Creek,21/01/2021,6494
Bull Creek,22/01/2021,5888
Bull Creek,23/01/2021,3589
Bull Creek,24/01/2021,6856
Bull Creek,25/01/2021,3506
Bull Creek,26/01/2021,6508
Bull Creek,27/01/2021,6391
Bull Creek,28/01/2021,6608
Bull Creek,29/01/2021,6125
Bull Creek,30/01/2021,6294
Bull Creek,31/01/2021,3038
Bull Creek,1/02/2021,3141
Bull Creek,2/02/2021,3328
Bull Creek,3/02/2021,3346
Bull Creek,4/02/2021,3730
Bull Creek,5/02/2021,6639
Bull Creek,6/02/2021,4519
Bull Creek,7/02/2021,6273
Bull Creek,8/02/2021,6150
Bull Creek,9/02/2021,6086
Bull Creek,10/02/2021,6274
Bull Creek,11/02/2021,6231
Bull Creek,12/02/2021,6294
Bull Creek,13/02/2021,
Bull Creek,14/02/2021,5830
Bull Creek,15/02/2021,5784
Bull Creek,16/02/2021,5854
Bull Creek,17/02/2021,6545
Bull Creek,18/02/2021,6297
Bull Creek,19/02/2021,6043
Bull Creek,20/02/2021,3967
Bull Creek,21/02/2021,5517
Bull Creek,22/02/2021,5682
Bull Creek,23/02/2021,5931
Bull Creek,24/02/2021,6152
Bull Creek,25/02/2021,6281
Bull Creek,26/02/2021,6094
Bull Creek,27/02/2021,3677
Bull Creek,28/02/2021,4282
Bull Creek,1/03/2021,5923
Bull Creek,2/03/2021,5969
Bull Creek,3/03/2021,6472
Bull Creek,4/03/2021,6209
Bull Creek,5/03/2021,6274
Bull Creek,6/03/2021,4083
Bull Creek,7/03/2021,5808
Bull Creek,8/03/2021,5557
Bull Creek,9/03/2021,5892
Bull Creek,10/03/2021,6176
Bull Creek,11/03/2021,6477
Bull Creek,12/03/2021,6304
Bull Creek,13/03/2021,3792
Bull Creek,14/03/2021,6020
Bull Creek,15/03/2021,5929
Bull Creek,16/03/2021,6196
Bull Creek,17/03/2021,6591
Bull Creek,18/03/2021,6450
Bull Creek,19/03/2021,6298
Bull Creek,20/03/2021,3922
Bull Creek,21/03/2021,6047
Bull Creek,22/03/2021,6124
Bull Creek,23/03/2021,6132
Bull Creek,24/03/2021,6445
Bull Creek,25/03/2021,6249
Bull Creek,26/03/2021,6503
Bull Creek,27/03/2021,3994
Bull Creek,28/03/2021,6145
Bull Creek,29/03/2021,6421
Bull Creek,30/03/2021,6935
Bull Creek,31/03/2021,8175
Bull Creek,1/04/2021,4
